,link,title,text
73,https://rt.rbc.ru/tatarstan/freenews/5731db8a9a7947d601329fca,Житель Татарстана вербовал в Москве боевиков для войны в Сирии,"

Задержанный оказался участником запрещенной в России международной террористической организации «Хизб-ут Тахрир Аль-Ислами». 






В ходе совместной операции полицейских и сотрудников ФСБ на северо-западе Москвы был задержан житель Татарстана. Мужчина занимался вербовкой боевиков для войны в Сирии и Ираке. 
Задержанный - участник запрещенной в России международной террористической организации «Хизб-ут Тахрир Аль-Ислами». 
В настоящее время татарстанец передан сотрудникам правоохранительных органов республики. Отметим, что он находился в федеральном розыске. 
В конце марта в ходе спецоперации в Татарстане силовики задержали 17 предполагаемых участников «Хизб ут-Тахрир». Операция продолжалась в период с 18 по 22 марта. Всего правоохранители провели обыски по 21 адресу в Казани, Набережных Челнах и Альметьевске.

 
"
74,https://www.rbc.ru/politics/10/05/2016/5731cdb59a7947c5411031c3,Путин сообщил о выявленных во время операции в Сирии проблемах,"

Действия российских военных в Сирии продемонстрировали эффективность и качество отечественного оружия, заявил Владимир Путин. В то же время, по словам президента, операция выявила проблемы. Какие именно, он не сказал






                Президент России Владимир Путин



                                    
                                                    (Фото: Reuters/Pixstream)
                                            


Президент России Владимир Путин 10 мая на совещании с военачальниками и руководством ОПК обсудил результаты применения Воздушно-космических сил (ВКС) и Военно-морского флота (ВМФ) России во время операции в Сирии.
«Эффективность и высокое качество российского оружия наглядно продемонстрировано и в Сирии. ВКС и морской флот это наилучшим образом нам показали», — сказал Путин. В то же время, по его словам, операция выявила проблемы, которые необходимо устранить.
«Операция в Сирии выявила и определенные проблемы, недостатки. По каждому из них должно быть проведено самое тщательное расследование, я имею в виду профессиональное расследование, самый тщательный анализ», — заявил Путин (цитата по ТАСС). По его словам, расследование «позволит скорректировать дальнейшие направления развития и совершенствования образцов военной техники».
Российский президент также призвал повысить исправность образцов вооружений России до 92% и выразил надежду, что к концу 2016 года уровень перевооружения армии и флота должен достигнуть 50%. «Отмечу, что за последние годы в вооруженных силах произошли заметные изменения к лучшему: выросли качество и интенсивность боевой учебы, улучшилось материально-техническое обеспечение, а уровень современных образцов вооружений и техники достиг 47,2%. Если я не ошибаюсь, где-то года три назад было около 30%. Надеюсь, что к концу этого года выйдем где-то на около 50%», — сказал Путин.





Фотогалерея  



                                        Испытано войной: новейшее оружие России в Сирии
                                    







 "
75,https://www.rbc.ru/politics/09/05/2016/573077629a7947ff035e2f9a,Парад непризнанных: как отметили Победу в горячих точках за рубежом,"

Парады Победы прошли, помимо России, в нескольких горячих точках и непризнанных республиках. Впервые военные из России участвовали в парадах в Сирии и Приднестровье, а парады в ДНР и ЛНР прошли с большим размахом 






                Военнослужащие вооруженных сил Луганской народной республики на военном параде в честь 71-й годовщины Победы в Великой Отечественной войне в Луганске



                                    
                                                    (Фото:  Сергей Аверин/РИА Новости)
                                            


​Парады с участием военных из России и вооруженных сил пророссийских режимов прошли 9 мая не только в 26 городах страны, но и за ее пределами — в местах боевых действий и замороженных конфликтов.
Первый сирийский
Впервые военную мощь России в День Победы демонстрировали в Сирии. Парад на российской базе Хмеймим в Латакии прошел при участии российских и сирийских военных.
Принимал парад на летном поле командующий российской группировкой войск в Сирии генерал-полковник Александр Дворников. Вслед за парадными расчетами военнослужащих российской и сирийской армий на поле выехала колонна техники: бронеавтомобиль «Тигр», автомобили УРАЛ-4320 с гаубицами Д-30, машины связи Р-166, бронетранспортер БТР-82М и зенитные ракетно-пушечные комплексы «Панцирь-С».



Появился на параде комплекс С-400, который также участвует в сирийской операции и контролирует небо над российской базой. Участие комплекса «Триумф» в московском параде до последнего оставалось под вопросом.
Помимо пешей колонны и техники в параде были задействованы вертолеты, несущие боевое дежурство на авиабазе. Как сообщает корреспондент «РИА Новости» с места событий, в небо поднялись транспортные вертолеты Ми-8АМТШ, два боевых ударных вертолета Ми-35, по паре новых ударных вертолетов Ми-28Н «Ночной охотник» и Ка-52 «Аллигатор». "
76,https://www.rbc.ru/politics/09/05/2016/5730d2519a79477f4352be2a,Цена парада: во сколько обошлось празднование 9 Мая в Москве,"

Празднование 71‑летия Победы на Красной площади прошло без прошлогоднего размаха: техники и военнослужащих было меньше, чем в год юбилея. К концу апреля на парад было разыграно тендеров на 295,7 млн руб.






                Празднование 71‑летия Победы на Красной площади



                                    
                                                    (Фото: Олег Яковлев / РБК)
                                            


Военный парад на Красной площади, посвященный 71‑й годовщине окончания Великой Отечественной войны, был самым скромным за последние три года. Это касается и количества техники, и организационных затрат.
Без юбилейного размаха
Самым крупным начиная с 1991 года был парад Победы в 2014 году: почти 150 единиц наземной техники, 69 самолетов и вертолетов. Также с размахом празднование 69‑летия Победы прошло в 24 городах России, в том числе в Севастополе. «Присоединение Крыма нужно было отметить. Вот и отметили», — объясняет военный эксперт Павел Фельгенгауэр.
На праздновании юбилея Победы в 2015 году техники было еще больше: на Красную площадь выехали 193 единицы боевой техники, включая новинки российского ВПК — танки Т-14 на гусеничной платформе «Армата». В пешей части участвовали 16 тыс. военнослужащих и представители девяти стран. В небе над столицей появились 143 самолета и вертолета, в том числе Су-35.



В 2016 году Минобороны заявило на парад 10 тыс. военнослужащих, 71 самолет и вертолет и 135 единиц наземной техники.





Фотогалерея  



                                        Парад Победы на Красной площади в Москве. Фоторепортаж
                                    







 "
77,https://www.rbc.ru/rbcfreenews/5730e06e9a79478527f6fcc2,На праздничные мероприятия 9 мая вышел каждый девятый россиянин,"
По состоянию на 20:30 мск около 16 млн россиян приняли участие в мероприятиях, посвященных 71-й годовщине Победы в Великой Отечественной войне, подсчитали в МВД России.
В МВД отмечают, что торжества продолжаются по всей стране. Официально празднование Дня Победы завершилось салютом.
Утром на Красной площади в Москве прошел Парад Победы, на котором показали новейшую зенитно-ракетную систему С-400 «Триумф», а также впервые — транспортный самолет Ил-76МД 90А. Парады прошли в Нижнем Новгороде, Казани, Санкт-Петербурге, Краснодаре, а также на российской авиабазе Хмеймим в Сирии.



Также по всей России прошли колонны «Бессмертного полка». В Москве шествие возглавил президент России Владимир Путин с портретом своего отца-фронтовика. По данным МВД, по улицам столицы прошли более 700 тыс. участников акции.





Фотогалерея  



                                        В Москве на акцию «Бессмертный полк» вышли полмиллиона человек
                                    







​


                                
                                                            "
78,https://www.rbc.ru/rbcfreenews/573072329a7947f990bf52f0,Путин назвал «душевной» передачу наград Франции семье погибшего в Сирии,"
Президент России Владимир Путин поблагодарил супругов Жан-Клод и Мишлин Маге из Франции за то, что они передали награды своих родственников семье офицера Александра Прохоренко, который погиб в ходе операции по освобождению Пальмиры.
«Все мы очень тронуты этим жестом! Это было неожиданно! Ваш душевный жест точно в сердце попал. Вы самые лучшие послы французского народа», — сказал Путин в ходе встречи с французами после приема в честь Дня Победы в Кремле (здесь и далее цитаты по «Интерфаксу»).
Семья французов 5 мая передала орден Почетного легиона и Военный крест с пальмовой ветвью родителям офицера и его брату в Министерстве обороны России. Жан-Клод Маге пояснил, что узнал о поступке российского военнослужащего из интернета, так как, по его словам, французские СМИ об этом не сообщали.



«Этот человек погиб героем, и мы очень гордимся им. Мы хотим вручить вам наши семейные награды. Конечно, это можно сказать, не имеет большой официальной значимости, это личный жест. Мы очень хотим вручить эти награды именно вам — семье героя», — сказал тогда Жан-Клод Маге.
Он пояснил, что орден Почетного легиона вручили посмертно дяде Мишлин за участие в Сопротивлении и попадание в концентрационный лагерь Бухенвальд. Военный крест принадлежал отцу женщины, который служил в танковой дивизии во время Второй мировой войны. "
79,https://www.rbc.ru/rbcfreenews/57304dd19a7947d80b74af88,На авиабазе Хмеймим в Сирии впервые прошел Парад Победы,"
Военный парад в честь 71-й годовщины со дня Победы в Великой Отечественной войне завершился на российской авиабазе Хмеймим в Сирии. Об этом сообщает корреспондент «РИА Новости» с места событий.
Принимал парад командующий российской группировкой войск в Сирии генерал-полковник Александр Дворников. В начале мероприятия знаменная группа внесла на летное поле российский флаг и Знамя Победы.
Во время парада прошли парадные расчеты российских и сирийских военных. После этого на летное поле выехала колонна военной техники, которая принимает участие в военной операции в Сирии. Среди них были бронеавтомобиль «Тигр», автомобили УРАЛ-4320 с гаубицами Д-30, машины связи Р-166, бронетранспортер БТР-82М и зенитные ракетно-пушечные комплексы «Панцирь-С».
В параде приняли участие и расчеты зенитного ракетного комплекса С-400 «Триумф». О их развертывании в Сирии Минобороны заявило в ноябре 2015 года. Официальный представитель ведомства Игорь Конашенков заявлял, что они будут обеспечивать безопасность самолетов при действиях против террористов.
Во время воздушной части парада на базе в Сирии в небо поднялись транспортные вертолеты Ми-8АМТШ, пара боевых ударных вертолетов Ми-35, а также два новых ударных вертолета Ми-28 «Ночной охотник». Замкнула строй пара вертолетов Ка-52 «Аллигатор». "
80,https://www.rbc.ru/politics/09/05/2016/573037a59a7947cbf7198a32,На параде в Москве впервые показали новейший транспортный самолет,"

В Параде Победы на Красной площади впервые принял участие новейший транспортный самолет Ил-76МД 90А. Также показали зенитно-ракетную систему С-400 «Триумф». Ранее его производитель заявлял, что комплекс не будут показывать из-за экономии






                ЗРК системы большой и средней дальности С-400



                                    
                                                    (Фото: Илья Питалев/РИА Новости)
                                            


Во время парада на Красной площади в Москве впервые показали транспортный самолет Ил-76МД 90А. Это глубокая модернизация советского военно-транспортного самолета. Первый самолет был передан в Вооруженные силы России в апреле 2015 года. На Ил-76МД-90А установлены новые пилотажно-навигационный комплекс, системы связи, автоматического управления и кабина.
На самолете заменили штатные двигатели Д-30КП2 на современные ПС-90А-76. Во время модернизации установили модифицированное крыло и усиленное шасси, сообщал производитель самолетов, компания «Авиастар-СП», во время передачи первого самолета Минобороны России.
Также во время парада показали новейшую зенитно-ракетную систему С-400 «Триумф». В апреле 2016 года производитель С-400 «Алмаз-Антей» сообщил об исключении комплексов из программы парада из-за экономии. «В 2016 году в целях экономии средств было принято решение о сокращении количества техники, участвующей в торжественном мероприятии», — приводило агентство ТАСС сообщение пресс-службы концерна​​. Позже концерн уточнил, что участие ЗРС С-400 «Триумф» в параде «не планировалось изначально». Однако на репетиции парада С-400 показали. Система прошла в парадных колоннах в ночь с 5 на 6 мая.
 







Парад техники на Красной площади 9 мая открыл средний танк времен Второй мировой войны — Т-34. За ним проехали модернизированные бронеавтомобили «Тигр» с боевыми модулями «Арбалет» и «Корнет-Д», бронетранспортеры БТР-82А, бронеавтомобили повышенной защищенности «Тайфун-К» и «Тайфун-У», боевые машины пехоты БМП-3, БТР и БМП на перспективной платформе «Курганец». "
81,https://www.rbc.ru/politics/09/05/2016/57302c579a7947c2fe4c5963,В Москве начался Парад Победы,"

В Москве начался парад, посвященный 71-й годовщине победы в Великой Отечественной войне. В нем принимают участие 10 тыс. военнослужащих и 135 единиц техники






                Министр обороны РФ генерал армии Сергей Шойгу (слева) и главком Сухопутных войск МО РФ генерал-полковник Олег Салюков



                                    
                                                    (Фото: Олег Яковлев / РБК)
                                            


В 10:00 мск в столице России на Красной площади начался Парад Победы, посвященный 71-й годовщине победы в Великой Отечественной войне. Парад принимает министр обороны генерал армии Сергей Шойгу, командующий парадом — главком Сухопутных войск генерал-полковник Олег Салюков. На центральной трибуне находится президент России Владимир Путин.
В параде, по данным Минобороны, задействованы 135 единиц современного вооружения и военной техники, 10 тыс. военнослужащих и 71 летательный аппарат, среди которых вертолеты Ми-26, Ми-8 различных модификаций, Ми-35, Ка-52, а также пилотажная группа «Беркуты» на вертолетах Ми-28Н. Среди новинок — Ил-76МД90А, а также многофункциональные истребители Су-35С. Фигуры высшего пилотажа в небе над столицей покажут летные группы «Витязи» и «Стрижи».
Механизированную парадную колонну возглавит средний танк Второй мировой войны — Т-34. За ним проедут модернизированные бронеавтомобили «Тигр» с боевыми модулями «Арбалет» и «Корнет-Д», бронетранспортеры БТР-82А, бронеавтомобили повышенной защищенности «Тайфун-К» и «Тайфун-У», боевые машины пехоты БМП-3, БТР и БМП на перспективной платформе «Курганец», танки Т-90, Т-14 на унифицированной базовой платформе «Армата», гаубицы «Мста-С» и «Коалиция-СВ».
 






 











Парад Победы в Москве
На Красной площади начинается парад Победы. У стен Кремля можно будет увидеть 10 тысяч военнослужащих и 135 единиц наземной техники. Кроме того, над Москвой пронесётся 71 самолёт и вертолёт. В том числе бомбардировщики Су-34 и истребители Су-35, которые участвовали в сирийской операции.


                                                    (Видео: Телеканал РБК)
                                            


Кроме того, по Красной площади проедут оперативно-тактические ракетные комплексы «Искандер», всепогодные зенитно-ракетные комплексы «Тор-М2У» и «Бук-М2», зенитный ракетно-пушечный комплекс «Панцирь-С», ракетный комплекс «Ярс» и зенитная ракетная система большой и средней дальности С-400 «Триумф». Ранее производитель С-400 компания «Алмаз-Антей» заявляла, что «Триумф» не появится на празднике в Москве из-за соображений экономии. "
82,https://www.rbc.ru/technology_and_media/07/05/2016/572ca7d09a794742dedc645c,Два года за репост: как власти борются с экстремизмом в Рунете,"

В начале мая суд приговорил жителя Твери Андрея Бубеева к двум годам и трем месяцам колонии-поселения за репосты во «ВКонтакте». Реальные сроки за записи в соцсетях дают все чаще, утверждают правозащитники и адвокаты






                Андрей Бубеев
 
                                    
                                                    (Фото: из личного архива)
                                            


6 мая Заволжский районный суд Твери приговорил инженера-механика Андрея Бубеева к двум годам и трем месяцам колонии-поселения за два репоста на его странице в социальной сети «ВКонтакте». Бубеев переопубликовал материал публициста Бориса Стомахина с лозунгом о территориальной принадлежности Крыма и изображение тюбика зубной пасты с подписью на ту же тему.
Как рассказала РБК адвокат, юрист правозащитной группы «Агора» Светлана Сидоркина, Бубеев обвинялся в публичных призывах к осуществлению экстремистской деятельности (ч.2 ст.280 Уголовного кодекса РФ) и публичных призывах к осуществлению деятельности, направленной на нарушение территориальной целостности России (ч.2 ст.280.1).
На момент вынесения приговора Бубеев уже находился в заключении: летом 2015-го он был приговорен к десяти месяцам в колонии-поселении за репосты аналогичных материалов и картинок (по ст.282 УК РФ, за возбуждение ненависти или вражды) и к двум месяцам за незаконное хранение патронов (ст.222 УК). Год назад дело об экстремизме расследовало МВД, теперь — ФСБ.



Подобных дел становится все больше, говорит основатель некоммерческого проекта «РосКомСвобода» Артем Козлюк.
Как часто в России осуждают за «интернет-экстремизм»? 
Определение экстремизма закрепил в 2002 году закон «О противодействии экстремистской деятельности». Среди видов такой деятельности — «насильственное изменение основ конституционного строя и нарушение целостности РФ», «публичное оправдание терроризма и иная террористическая деятельность», «возбуждение социальной, расовой, национальной или религиозной розни» и др. "
83,https://www.rbc.ru/politics/06/05/2016/572c51f59a79474441794491,Западные СМИ назвали концерт в Пальмире демонстрацией «мягкой силы»,"

Концерт российских музыкантов в Пальмире мировые СМИ назвали демонстрацией Россией «мягкой силы» для зарубежной аудитории и попыткой Кремля заставить граждан внутри страны испытывать гордость за операцию в Сирии






                Во время концерта «С молитвой о Пальмире. Музыка оживляет древние стены» симфонического оркестра Мариинского театра на площадке Римского амфитеатра, 5 мая 2016 года



                                    
                                                    (Фото: Ольга Балашова/ТАСС)
                                            


Мировые СМИ подробно освещают концерт российских музыкантов в освобожденной два месяца назад от боевиков запрещенного в России «Исламского государства» Пальмире. Они считают организацию этого концерта хорошо подготовленным жестом Кремля, преследующим имиджевые цели как в глазах зарубежной, так и отечественной аудитории.
Контраст между действом в четверг и казнью на том же самом месте год назад 25 сирийских военных, которую совершили исламисты, «был достигнут намеренно для того, чтобы подчеркнуть ту роль, которую Россия сыграла в помощи при освобождении сирийскими силами Пальмиры и которую она считает недооцененной», пишет The New York Times. К тому же Москва показывала, что «борется на стороне цивилизации против варварства».
Похожим образом концерт комментирует и немецкая радиостанция Deutsche Welle. Действо было проведено в расчете на «мировой почет», уверена Deutsche Welle.
У российской же аудитории концерт должен был вызвать чувство гордости — концерт транслировался в прямом эфире, его участников по видеосвязи из Сочи приветствовал президент Владимир Путин, а сцены из Пальмиры перемежались кадрами уничтожения боевиками ИГИЛ культурных ценностей этого древнего оазиса, отмечает NYT.
 






 











В Пальмире прошел концерт оркестра Мариинского театра под руководством Валерия Гергиева


                                                    (Видео: Телеканал РБК)
                                            


"
84,https://www.rbc.ru/rbcfreenews/572b1d5f9a794727f2da15af,Асад сравнил ситуацию в Алеппо со Сталинградом,"
Президент Сирии Башар Асад в телеграмме российскому лидеру Владимиру Путину от имени сирийского народа поздравил российского лидера и русский народ с Днем Победы. Об этом сообщает сирийское агентство SANA.
В своем письме Асад отметил, что подвиг русского народа будет продолжать вдохновлять поколения на протяжении веков.
Кроме того, сирийский президент сравнил ситуацию вокруг Алеппо со Сталинградской битвой во время Великой Отечественной войны.



«Город Алеппо сегодня, как и все сирийские города, похожи на Сталинград. Несмотря на свирепость противника, масштабные жертвы, боль наших городов и деревень, нашего народа и армии, мы добьемся окончательной победы во благо Сирии и мира в регионе», — написал Асад.
Ситуация вокруг Алеппо обострилась за последние дни. Правительственная армия Сирии обвиняет в эскалации насилия террористическую группировку «Джебхат ан-Нусра» (запрещена в России). Иранское агентство Fars со ссылкой на сирийских военных сообщало, что экстремисты пытались прорваться в западную часть города, однако их наступление было остановлено, а правительственная армия в ответ перерезала линию снабжения боевиков, связывающую северные и южные районы Алеппо. В свою очередь, противники Асада заявляют, что верные президенту войска пытаются штурмовать город. "
85,https://www.rbc.ru/rbcfreenews/572b11a79a79470fadec003b,Путин «обозначит свою поддержку» акции «Бессмертный полк»,"
В День Победы у президента России Владимира Путина будет достаточно напряженный рабочий график, однако он намерен обозначить поддержку акции «Бессмертный полк». Об этом заявил пресс-секретарь главы государства Дмитрий Песков, передает корреспондент РБК.
«9 мая у президента достаточно напряженный рабочий график, участие в целом ряде мероприятий, однако 9 мая президент обозначит свою поддержку этому общественному движению — «Бессмертный полк», — сообщил Песков.
В прошлом году президент принимал участие в шествии «Бессмертного полка», тогда акция состоялась впервые. В общей сложности численность его участников составила 400 тыс. человек. В рамках акции пришедшие несут плакаты с фотографиями своих родственников, участвовавших в Великой Отечественной войне.



На прошлой неделе, выступая на форуме ОНФ в Йошкар-Оле, Путин заявил, что «Бессмертный полк» является «удивительной демонстрацией единства многонациональной российской нации». «Когда появились некоторые абсолютно объединяющие нас компоненты, это тоже вызывает тревогу у наших оппонентов. Вот я не исключу, что они сейчас посмотрели на эту общественную акцию — «Бессмертный полк», сейчас к 9 мая будут что-то придумывать», — высказал мнение глава государства.
Как рассказал источник «Интерфакса» в четверг, силовики проверяют информацию о планах устроить теракты в День Победы против участников акции «Бессмертный полк». Такие задания из Турции и Сирии якобы могли передать приезжие из Средней Азии, которые были задержаны в Москве. ФСБ накануне сообщала о задержании «группы граждан центральноазиатских стран», которые планировали устроить теракты на майские праздники.
"
86,https://www.rbc.ru/photoreport/05/05/2016/572af5d79a79476e9d8b56ab,Репетиция военного парада на авиабазе Хмеймим в Сирии,"

На российской авиабазе Хмеймим в Сирии прошла репетиция парада в честь 71-й годовщины победы в Великой Отечественной войне. По летному полю пронесли Знамя Победы и российский флаг. По полосе также проследовала колонна военной техники, в которую вошли бронеавтомобили «Тигр», БТР-80А и БТР-82, буксируемые гаубицы Д-30, роботы «Уран-9».
Россия в сентябре 2015 года начала воздушную военную операцию в Сирии. В марте президент Владимир Путин приказал начать вывод российских основных сил из страны, заявив, что считает поставленные перед Министерством обороны задачи в целом выполненными. Пункты базирования российских вооруженных сил в порту Тартус и на авиабазе Хмеймим продолжат функционировать в прежнем режиме, подчеркивал Путин. В Минобороны заявили, что продолжат наносить удары по террористическим группировкам, на которые не распространяется действующий в Сирии с конца февраля режим прекращения огня.









                                                            Фото: Антон Новодережкин/ТАСС
                                                    








                                                            Фото: Антон Новодережкин/ТАСС
                                                    








                                                            Фото: Антон Новодережкин/ТАСС
                                                    








                                                            Фото: Антон Новодережкин/ТАСС
                                                    








                                                            Фото: Антон Новодережкин/ТАСС
                                                    








                                                            Фото: Антон Новодережкин/ТАСС
                                                    








                                                            Фото: Антон Новодережкин/ТАСС
                                                    








                                                            Фото: Антон Новодережкин/ТАСС
                                                    








                                                            Фото: Антон Новодережкин/ТАСС
                                                    


 "
87,https://www.rbc.ru/politics/05/05/2016/572af5a99a794770a1df516f,FT узнала о планах Пакистана купить российские истребители вместо F-16,"

Пакистан рассматривает возможность покупки российских или китайских истребителей вместо F-16 из США, пишет FT. Власти страны заявляли о готовности отказаться от F-16, если Вашингтон не предоставит субсидии на их закупку






                Истребитель Су-35 во время демонстрационного полета на ХII Международном авиационно-космическом салоне МАКС-2015 в Жуковском, 2015 год



                                    
                                                    (Фото: Марина Лысцева/ТАСС)
                                            


Пакистан пригрозил купить передовые российские или китайские истребители после того, как Вашингтон отказался предоставлять Исламабаду субсидии на закупку американских F-16, пишет Financial Times, ссылаясь на высокопоставленный источник в пакистанском МИДе.
По словам собеседника газеты, Пакистан рассматривает другие варианты, в том числе российские Су-35 и китайские J10 и J20. О готовности заключить контракт с другим поставщиком в начале недели говорил и советник премьер-министра страны по национальной безопасности и международным делам Сартадж Азиз. «Если финансирование поступит, Пакистан получит F-16. В противном случае мы будем выбирать самолеты из других вариантов», — говорил Азиз, не уточнив, о каких поставщиках идет речь.







                        Китайский истребитель J-20, 2011 год



                                                    
                                                                    (Фото: Reuters/Pixstream)
                                                            






США одобрили продажу Пакистану восьми истребителей F-16 в феврале. Предполагалось, что Исламабад заплатит за них около $270 млн, а также получит субсидии США. Однако на этой неделе в Вашингтоне заявили, что сделка не может быть осуществлена на льготных условиях и самолеты обойдутся Пакистану в $700 млн. Члены американского конгресса от обеих партий требуют от Исламабада, который подозревают в поддержке боевиков, «поведенческих изменений». «Учитывая возражения конгрессменов, мы сказали пакистанцам, что для покупки им придется задействовать бюджетные средства», — пояснили в Госдепартаменте.
Как отмечает FT, до терактов 11 сентября США и Пакистан имели тесные связи. Однако после американские ВС активно боролись с боевиками движения «Талибан» (запрещено в России), в то время как Исламабад предоставлял им убежище. Американские власти недовольны поддержкой пакистанскими властями и других исламистских организаций. "
